hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
4531,1.77,6.98,0.19,4.1,0.0,0.0,9.3,4.35,32.93,-0.0,-0.0,-0.0,43.34,67.48,7778.43,0.0,0.0,7.79,59.63
4532,2.11,7.38,0.0,4.09,0.0,0.0,0.11,9.85,32.93,-0.0,-0.0,-0.0,33.0,62.9,7705.26,0.0,0.0,7.75,56.48
4533,2.74,8.9,0.0,3.99,0.0,0.0,9.3,20.08,4.51,-0.0,-0.0,-0.0,32.88,52.53,7632.08,0.0,0.0,7.67,49.51
4534,3.61,10.87,0.0,3.96,0.0,0.0,1.69,20.08,3.67,-0.0,-0.0,-0.0,22.54,31.39,7622.07,7.61,0.0,0.0,43.87
4535,4.91,13.74,0.0,3.91,0.0,0.0,9.3,6.94,0.0,-0.0,-0.0,-0.0,20.67,10.25,7613.92,0.0,7.56,0.0,38.8
4536,6.13,17.29,0.0,3.79,0.0,0.0,9.3,2.79,0.0,-0.0,-0.0,-0.0,10.33,2.94,7613.92,0.0,7.56,0.0,39.3
4537,6.93,19.95,0.0,3.59,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7613.92,7.37,0.0,0.0,22.12
4538,7.65,21.42,0.0,3.56,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7618.44,0.0,0.0,7.34,18.78
4539,8.18,22.16,0.0,3.42,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7622.96,0.0,7.34,0.0,18.95
4540,8.54,22.7,0.76,3.37,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7627.48,0.0,7.35,0.0,19.68
4541,8.58,20.86,4.93,3.37,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7632.0,7.36,0.0,0.0,20.71
4542,8.78,18.92,13.13,3.49,0.0,0.0,0.0,0.0,0.0,-6.76,-0.0,-7.66,0.0,0.0,7636.52,0.0,7.38,0.0,23.01
4543,9.63,22.49,20.74,3.59,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,6.43,0.0,7641.03,0.0,7.39,0.0,23.49
4544,10.32,26.95,28.16,3.92,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,15.26,0.0,7645.55,0.0,0.0,7.4,24.54
4545,10.75,30.76,37.4,4.16,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,24.1,0.0,7650.07,0.0,0.0,7.47,30.7
4546,11.05,34.25,45.0,4.11,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,32.93,0.0,7654.59,0.0,0.0,7.54,37.37
4547,11.14,36.94,49.22,4.03,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,41.77,0.0,7659.11,0.0,0.0,7.55,38.31
4548,11.04,38.64,50.71,4.06,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,50.6,0.0,7663.63,0.0,0.0,7.55,38.37
4549,10.79,39.35,49.66,3.89,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,59.44,0.0,7668.15,0.0,0.0,7.56,38.89
4550,10.5,39.14,45.32,3.74,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,68.27,0.0,7672.67,0.0,0.0,7.54,37.31
4551,10.22,38.74,38.77,3.71,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,77.11,0.0,7677.19,0.0,0.0,7.49,33.01
4552,9.85,37.24,28.29,3.72,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,85.94,0.0,7681.71,0.0,0.0,7.49,33.16
4553,9.39,34.25,15.4,3.74,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,94.78,0.0,7686.23,0.0,0.0,7.48,32.26
4554,8.81,30.35,4.82,3.82,0.0,0.0,0.0,0.0,0.0,-8.55,-0.0,-7.66,103.61,0.0,7690.75,0.0,0.0,7.48,31.6
4555,8.17,28.57,0.25,4.03,0.0,0.0,0.0,0.0,0.0,-2.02,-0.0,-7.66,111.74,0.0,7695.27,7.47,0.0,0.0,31.35
4556,7.63,28.66,0.0,3.9,0.0,0.0,0.0,0.0,0.0,-1.93,-0.0,-7.66,113.65,0.0,7699.79,0.0,0.0,7.47,30.6
4557,7.02,27.52,0.0,3.84,0.0,0.0,0.0,0.0,0.0,-2.32,-0.0,-7.66,115.48,0.0,7704.31,0.0,0.0,7.44,28.39
4558,6.21,25.35,0.0,3.82,0.0,0.0,0.0,0.0,0.0,-2.53,-0.0,-7.66,117.69,0.0,7708.83,0.0,7.41,0.0,25.19
4559,5.38,22.92,0.0,3.98,0.0,0.0,0.0,0.0,0.0,-4.67,-0.0,-7.66,120.09,0.0,7713.35,7.35,0.0,0.0,19.94
4560,4.67,20.47,0.0,3.77,0.0,0.0,0.0,0.0,0.0,-1.9,-0.0,-7.66,124.53,0.0,7717.86,0.0,0.0,7.34,19.35
4561,4.09,17.96,0.0,3.57,0.0,0.0,2.11,0.0,0.0,-0.0,-0.0,-7.66,126.33,0.0,7722.38,0.0,7.35,0.0,20.07
4562,3.57,15.86,0.0,3.35,0.0,0.0,2.18,0.0,0.0,-0.0,-0.0,-7.66,123.99,0.0,7726.9,0.0,7.32,0.0,17.3
4563,3.13,13.57,0.0,3.35,0.0,0.0,5.04,0.0,0.0,-0.0,-0.0,-7.66,121.57,0.0,7731.42,0.0,0.0,7.32,17.43
4564,2.71,10.8,0.83,3.36,0.0,0.0,8.17,0.0,0.0,-0.0,-0.0,-7.66,115.97,0.0,7735.94,0.0,7.33,0.0,18.21
4565,2.12,6.83,5.52,3.38,0.0,0.0,9.03,0.0,0.0,-0.0,-0.0,-7.66,106.89,0.0,7740.46,0.0,0.0,7.34,19.22
4566,1.9,5.33,20.59,3.38,0.0,0.0,0.0,0.0,0.0,-2.29,-0.0,-7.66,96.86,0.0,7744.98,0.0,0.0,7.36,21.25
4567,2.04,5.03,40.68,3.5,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,99.03,0.0,7749.5,7.36,0.0,0.0,21.27
4568,2.27,5.18,58.93,3.58,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,107.87,0.0,7754.02,0.0,0.0,7.37,21.73
4569,2.35,5.4,71.67,3.57,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,116.7,0.0,7758.54,0.0,0.0,7.41,25.28
4570,2.3,5.53,78.88,3.69,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,125.54,0.0,7763.06,0.0,0.0,7.45,29.05
4571,2.07,5.56,80.83,3.85,0.0,0.0,0.0,0.0,0.0,-9.3,-15.07,-7.66,134.37,0.0,7767.58,0.0,0.0,7.48,31.48
4572,1.79,5.47,78.61,3.82,0.0,0.0,0.0,0.0,0.0,-9.3,-20.08,-7.66,143.21,13.56,7772.1,0.0,0.0,7.55,38.33
4573,1.49,5.18,72.27,3.8,0.0,0.0,0.0,0.0,0.0,-9.3,-20.08,-7.66,152.04,31.63,7776.62,0.0,0.0,7.56,39.39
4574,1.12,4.61,62.29,3.72,0.0,0.0,0.0,0.0,0.0,-9.3,-19.64,-7.66,160.88,49.7,7781.14,0.0,7.52,0.0,35.14
4575,0.87,3.71,49.23,3.54,0.0,0.0,0.0,0.0,0.0,-9.3,-7.51,-7.66,169.71,67.38,7785.66,0.0,7.49,0.0,32.89
4576,0.81,3.01,33.12,3.68,0.0,0.0,0.0,0.0,0.0,-1.53,-0.0,-7.66,178.55,74.14,7790.18,7.48,0.0,0.0,31.44
4577,0.89,2.71,15.42,3.69,0.0,0.0,0.0,9.3,0.0,-0.0,-0.0,-0.0,180.0,74.14,7794.69,7.48,0.0,0.0,32.01
4578,1.07,3.1,4.13,3.68,0.0,0.0,0.0,19.83,0.0,-0.0,-0.0,-0.0,180.0,64.35,7794.69,0.0,0.0,7.48,31.81
4579,1.47,4.95,0.19,3.89,0.0,0.0,9.3,0.63,8.32,-0.0,-0.0,-0.0,180.0,43.48,7794.69,0.0,0.0,7.45,28.75
4580,2.01,8.17,0.0,3.85,0.0,0.0,9.3,5.42,0.0,-0.0,-0.0,-0.0,169.67,42.82,7776.2,0.0,0.0,7.45,28.74
4581,2.36,10.62,0.0,3.86,0.0,0.0,0.0,10.72,0.0,-0.0,-0.0,-0.0,159.33,37.12,7776.2,7.43,0.0,0.0,27.57
4582,2.44,11.24,0.0,3.89,0.0,0.0,7.9,0.0,0.0,-0.0,-0.0,-0.0,159.33,25.84,7776.2,1.4,0.0,6.0,25.47
4583,2.63,11.65,0.0,3.95,0.0,0.0,3.03,0.0,0.0,-0.0,-0.0,-0.0,150.56,25.84,7776.2,6.27,0.0,1.1,21.27
4584,2.92,12.26,0.0,3.81,0.0,0.0,3.34,0.0,0.0,-0.0,-0.0,-0.0,147.19,25.84,7776.2,0.0,0.0,7.37,22.33
4585,3.45,12.67,0.0,3.57,0.0,0.0,7.5,10.01,0.0,-0.0,-0.0,-0.0,143.48,25.84,7776.2,1.8,5.74,0.0,37.2
4586,4.05,13.14,0.0,3.45,0.0,0.0,9.3,3.18,0.0,-0.0,-0.0,-0.0,135.15,15.3,7776.2,0.0,0.0,7.49,33.12
4587,4.61,13.58,0.0,3.38,0.0,0.0,9.3,1.83,0.0,-0.0,-0.0,-0.0,124.82,11.95,7776.2,0.0,7.49,0.0,32.7
4588,5.1,13.64,0.79,3.46,0.0,0.0,0.0,9.4,0.0,-0.0,-0.0,-0.0,114.48,10.02,7776.2,7.49,0.0,0.0,32.38
4589,4.83,10.06,5.36,3.39,0.0,0.0,9.3,0.12,0.0,-0.0,-0.0,-0.0,114.48,0.13,7776.2,0.0,7.49,0.0,33.06
4590,4.9,9.95,18.71,3.23,0.0,0.0,0.0,0.0,0.0,-0.53,-0.0,-0.0,104.15,0.0,7776.2,0.0,0.0,7.53,36.26
4591,5.28,11.91,35.58,3.14,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-5.99,104.65,0.0,7776.2,0.0,0.0,7.58,40.63
4592,5.42,12.39,52.23,3.12,0.0,0.0,0.0,0.0,0.0,-9.3,-8.66,-7.66,113.49,0.0,7779.73,0.0,0.0,7.65,47.51
4593,5.43,12.39,64.61,3.14,0.0,0.0,0.0,0.0,0.0,-9.3,-12.8,-7.66,122.32,7.8,7784.25,0.0,7.74,0.0,55.82
4594,5.32,12.76,73.97,3.21,0.0,0.0,0.0,0.0,0.0,-9.3,-18.4,-7.66,131.16,19.31,7788.77,7.79,0.0,0.0,59.91
4595,5.04,13.08,76.74,3.26,0.0,0.0,0.0,0.0,0.0,-9.3,-18.54,-7.66,139.99,35.87,7793.29,7.82,0.0,0.0,62.62
4596,4.86,13.34,73.92,3.28,0.0,0.0,0.0,0.0,0.0,-9.3,-14.7,-7.66,148.83,52.55,7797.81,0.0,7.83,0.0,63.75
4597,4.6,13.57,67.48,3.35,0.0,0.0,0.0,0.0,0.0,-9.3,-8.64,-7.66,157.66,65.78,7802.33,0.0,7.83,0.0,63.4
4598,4.31,13.63,57.76,3.18,0.0,0.0,0.0,0.0,0.0,-9.3,-0.64,-7.66,166.5,73.56,7806.85,0.0,0.0,7.8,61.27
4599,4.1,14.12,44.53,3.15,0.0,0.0,0.0,0.0,0.0,-4.91,-0.0,-0.0,175.33,74.14,7811.37,0.0,7.8,0.0,60.99
4600,4.01,15.38,29.05,3.18,0.0,0.0,7.93,0.0,0.0,-0.0,-0.0,-0.0,180.0,74.14,7811.37,0.0,7.78,0.0,59.56
4601,4.11,17.33,14.72,3.37,0.0,0.0,9.3,0.0,10.83,-0.0,-0.0,-0.0,171.19,74.14,7811.37,0.0,7.79,0.0,59.66
4602,4.34,20.26,4.42,3.43,0.0,0.0,9.3,0.0,20.96,-0.0,-0.0,-0.0,160.85,74.14,7787.3,0.0,7.82,0.0,62.71
4603,4.73,24.49,0.18,3.66,0.0,0.0,9.3,0.0,19.03,-0.0,-0.0,-0.0,150.52,74.14,7740.73,0.0,0.0,7.8,61.39
4604,4.94,26.36,0.0,3.68,0.0,0.0,9.3,14.12,0.0,-0.0,-0.0,-0.0,140.19,74.14,7698.45,0.0,5.96,1.81,58.4
4605,5.06,25.1,0.0,3.72,0.0,0.0,9.3,8.07,0.0,-0.0,-0.0,-0.0,129.85,59.27,7698.45,0.0,7.69,0.0,51.26
4606,4.95,23.1,0.0,3.78,0.0,0.0,9.3,4.83,0.0,-0.0,-0.0,-0.0,119.52,50.78,7698.45,0.0,7.63,0.0,45.95
4607,4.65,21.02,0.0,3.94,0.0,0.0,3.6,7.5,0.0,-0.0,-0.0,-0.0,109.19,45.69,7698.45,0.0,0.0,7.58,40.7
4608,4.31,19.01,0.0,3.84,0.0,0.0,9.3,4.23,0.0,-0.0,-0.0,-0.0,105.19,37.8,7698.45,0.0,7.58,0.0,40.69
4609,4.01,17.9,0.0,3.44,0.0,0.0,9.3,0.0,3.68,-0.0,-0.0,-0.0,94.86,33.35,7698.45,0.0,0.0,7.55,38.33
4610,3.82,16.94,0.0,3.27,0.0,0.0,7.91,0.0,4.29,-0.0,-0.0,-0.0,84.52,33.35,7690.27,0.0,0.0,7.53,36.22
4611,3.62,15.97,0.0,3.12,0.0,0.0,0.0,0.0,15.43,-0.0,-0.0,-0.0,75.74,33.35,7680.75,0.0,7.55,0.0,38.14
4612,3.44,14.27,0.77,3.09,0.0,0.0,9.3,0.0,6.2,-0.0,-0.0,-0.0,75.74,33.35,7646.46,0.0,0.0,7.54,37.07
4613,3.16,11.23,6.1,3.18,0.0,0.0,0.0,0.0,19.48,-0.0,-0.0,-0.0,65.4,33.35,7632.68,0.0,7.6,0.0,43.16
4614,2.95,10.54,19.54,3.4,0.0,0.0,0.0,0.0,8.49,-0.0,-0.0,-0.0,65.4,33.35,7589.39,0.0,7.62,0.0,44.92
4615,2.65,9.13,37.2,3.69,0.0,0.0,0.0,0.0,0.0,-6.93,-0.0,-0.0,65.4,33.35,7570.52,0.0,7.63,0.0,45.73
4616,2.29,7.35,53.63,3.87,0.0,0.0,0.0,0.0,0.0,-9.3,-5.51,-0.0,71.99,33.35,7570.52,0.0,7.7,0.0,52.33
4617,2.07,6.26,65.99,3.9,0.0,0.0,0.0,0.0,0.0,-9.3,-11.14,-0.0,80.82,38.31,7570.52,0.0,0.0,7.76,57.78
4618,1.93,5.6,73.74,3.9,0.0,0.0,0.0,0.0,0.0,-9.3,-12.3,-0.0,89.66,48.33,7570.52,0.0,7.83,0.0,63.57
4619,1.82,5.13,76.56,3.83,0.0,0.0,0.0,0.0,0.0,-9.3,-12.85,-0.0,98.49,59.4,7570.52,7.85,0.0,0.0,65.19
4620,1.78,4.89,74.17,3.89,0.0,0.0,0.0,0.0,0.0,-9.3,-3.52,-0.0,107.33,70.97,7570.52,0.0,7.92,0.0,71.9
4621,1.85,4.94,66.6,3.77,0.0,0.0,0.0,0.0,0.0,-8.38,-0.0,-0.0,116.16,74.14,7570.52,0.0,7.89,0.0,68.78
4622,2.03,5.25,55.56,3.57,0.0,0.0,0.0,0.0,0.0,-0.83,-0.0,-0.0,124.12,74.14,7570.52,0.0,7.85,0.0,65.59
4623,2.29,5.95,42.61,3.39,0.0,0.0,6.96,0.0,0.0,-0.0,-0.0,-0.0,124.91,74.14,7570.52,0.0,0.0,7.8,61.21
4624,2.61,7.15,28.44,3.43,0.0,0.0,9.3,9.69,0.0,-0.0,-0.0,-0.0,117.17,74.14,7570.52,0.0,7.8,0.0,60.62
4625,3.07,9.41,14.19,3.57,0.0,0.0,9.3,12.3,7.01,-0.0,-0.0,-0.0,106.84,63.94,7570.52,0.0,7.78,0.0,58.85
4626,3.74,13.97,3.91,3.74,0.0,0.0,9.3,0.0,25.27,-0.0,-0.0,-0.0,96.51,50.99,7554.95,0.0,0.0,7.79,59.93
4627,4.58,20.63,0.18,3.88,0.0,0.0,9.3,18.84,3.2,-0.0,-0.0,-0.0,86.17,50.99,7498.8,0.0,0.0,7.8,60.61
4628,5.0,24.31,0.0,3.89,0.0,0.0,9.3,14.92,0.0,-0.0,-0.0,-0.0,75.84,31.16,7491.69,0.0,0.0,7.76,57.42
4629,5.07,23.42,0.0,3.82,0.0,0.0,9.3,0.0,8.69,-0.0,-0.0,-0.0,65.51,15.45,7491.69,0.0,0.0,7.68,50.3
4630,5.07,21.51,0.0,3.77,0.0,0.0,9.3,0.0,5.24,-0.0,-0.0,-0.0,55.17,15.45,7472.39,0.0,0.0,7.62,44.88
4631,4.86,19.78,0.0,3.93,0.0,0.0,9.3,0.0,1.73,-0.0,-0.0,-0.0,44.84,15.45,7460.75,0.0,0.0,7.56,39.6
4632,4.59,18.24,0.0,3.82,0.0,0.0,1.73,0.0,11.57,-0.0,-0.0,-0.0,34.51,15.45,7456.91,7.57,0.0,0.0,39.95
4633,4.36,16.95,0.0,3.64,0.0,0.0,0.0,0.0,12.19,-0.0,-0.0,-0.0,32.58,15.45,7431.2,0.0,0.0,7.54,37.14
4634,4.26,16.18,0.0,3.48,0.0,0.0,0.0,10.97,0.0,-0.0,-0.0,-0.0,32.58,15.45,7404.11,0.0,0.0,7.51,34.89
4635,4.14,15.88,0.0,3.37,0.0,0.0,9.3,0.0,2.64,-0.0,-0.0,-0.0,32.58,3.9,7404.11,0.0,0.0,7.52,35.33
4636,3.93,14.94,0.7,3.33,0.0,0.0,9.3,3.71,0.0,-0.0,-0.0,-0.0,22.25,3.9,7398.24,0.0,0.0,7.52,35.91
4637,3.57,11.59,6.2,3.36,0.0,0.0,9.3,0.0,2.32,-0.0,-0.0,-0.0,11.92,0.0,7398.24,0.0,7.53,0.0,36.34
4638,3.27,11.25,19.2,3.63,0.0,0.0,1.42,0.0,0.0,-0.0,-0.0,-0.0,1.58,0.0,7393.08,0.0,0.0,7.56,38.78
4639,3.04,11.35,36.75,3.76,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7393.08,7.57,0.0,0.0,40.18
4640,2.89,10.99,52.86,3.92,0.0,0.0,0.0,0.0,0.0,-4.54,-0.0,-7.66,0.0,0.0,7397.6,7.64,0.0,0.0,46.36
4641,2.89,10.26,64.18,3.88,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,4.31,0.0,7402.12,7.72,0.0,0.0,53.69
4642,3.14,10.05,70.7,3.94,0.0,0.0,0.0,0.0,0.0,-9.3,-7.15,-7.66,13.15,0.0,7406.64,0.0,0.0,7.8,60.66
4643,3.6,10.83,72.19,3.99,0.0,0.0,0.0,0.0,0.0,-9.3,-10.59,-7.66,21.98,6.43,7411.16,7.82,0.0,0.0,63.06
4644,4.19,12.59,68.7,4.09,0.0,0.0,0.0,0.0,0.0,-9.3,-6.88,-7.66,30.82,15.96,7415.68,7.85,0.0,0.0,65.72
4645,4.81,14.95,62.74,4.02,0.0,0.0,0.0,0.0,0.0,-9.3,-1.95,-7.66,39.65,22.16,7420.2,7.87,0.0,0.0,67.61
4646,5.41,17.65,53.44,3.89,0.0,0.0,0.0,0.0,0.0,-5.97,-0.0,-7.66,48.49,23.91,7424.72,0.0,0.0,7.86,66.75
4647,6.02,20.91,41.39,3.84,0.0,0.0,0.0,0.0,0.0,-0.62,-0.0,-7.66,54.16,23.91,7429.24,0.0,7.83,0.0,63.89
4648,6.72,24.81,26.94,3.8,0.0,0.0,6.82,0.0,0.0,-0.0,-0.0,-7.66,54.75,23.91,7433.76,0.0,0.0,7.81,61.44
4649,7.48,28.5,13.3,3.79,0.0,0.0,9.3,3.64,0.0,-0.0,-0.0,-7.66,47.17,23.91,7438.28,0.0,7.77,0.0,58.35
4650,8.25,31.83,3.61,3.93,0.0,0.0,9.3,8.68,0.0,-0.0,-0.0,-7.66,36.84,20.08,7442.8,0.0,7.77,0.0,57.94
4651,8.99,35.87,0.16,4.04,0.0,0.0,9.3,7.99,0.0,-0.0,-0.0,-7.66,26.5,10.94,7447.32,0.0,7.77,0.0,58.69
4652,9.6,37.88,0.0,3.98,0.0,0.0,9.3,2.41,0.0,-0.0,-0.0,-7.66,16.17,2.54,7451.84,0.0,0.0,7.74,55.51
4653,9.99,37.42,0.0,3.9,0.0,0.0,5.01,0.0,0.0,-0.0,-0.0,-7.66,5.84,0.0,7456.36,0.0,0.0,7.66,48.66
4654,10.09,36.66,0.0,3.86,0.0,0.0,0.24,0.0,0.0,-0.0,-0.0,-7.66,0.27,0.0,7460.88,0.0,7.6,0.0,43.2
4655,10.08,36.13,0.0,3.89,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7465.4,0.0,0.0,7.55,38.3
4656,10.1,35.71,0.0,3.82,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7469.91,0.0,7.56,0.0,38.95
4657,10.25,34.91,0.0,3.62,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7474.43,0.0,7.35,0.0,20.06
4658,10.36,35.02,0.0,3.48,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7478.95,7.32,0.0,0.0,17.61
4659,10.4,35.5,0.0,3.42,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7483.47,0.0,7.32,0.0,17.62
4660,10.45,34.61,0.64,3.43,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7487.99,0.0,7.33,0.0,17.92
4661,10.53,34.36,6.32,3.43,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7492.51,0.0,0.0,7.34,19.13
4662,10.64,36.99,19.19,3.53,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7497.03,0.0,0.0,7.36,21.23
4663,10.35,35.86,36.64,3.65,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7501.55,0.0,0.0,7.36,20.93
4664,10.06,34.37,51.02,3.8,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7506.07,0.0,0.0,7.4,24.98
4665,9.84,32.92,61.36,3.96,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7510.59,0.0,0.0,7.43,27.57
4666,9.66,31.56,67.94,3.94,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7515.11,0.0,0.0,7.46,29.84
4667,9.56,30.91,70.16,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7519.63,0.0,0.0,7.48,31.68
4668,9.55,31.06,67.74,4.05,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7524.15,0.0,0.0,7.49,33.08
4669,9.59,31.89,61.73,3.96,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7528.67,0.0,0.0,7.5,33.64
4670,9.6,32.94,52.73,3.87,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7533.19,0.0,0.0,7.49,32.61
4671,9.64,34.17,40.28,3.77,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7537.71,0.0,0.0,7.48,31.9
4672,9.65,34.95,26.48,3.77,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7542.22,0.0,0.0,7.49,32.7
4673,9.6,34.05,13.06,3.84,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7546.74,7.48,0.0,0.0,31.44
4674,9.69,34.96,3.57,3.84,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7551.26,7.43,0.0,0.0,27.56
4675,10.25,39.17,0.14,4.04,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7555.78,0.0,0.0,7.44,27.92
4676,10.81,41.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7560.3,0.0,7.44,0.0,28.05
4677,10.9,40.12,0.0,3.97,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7564.82,0.0,7.42,0.0,26.86
4678,10.73,38.24,0.0,3.93,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7569.34,0.0,0.0,7.4,24.7
4679,10.57,36.89,0.0,4.1,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7573.86,0.0,0.0,7.34,19.54
4680,10.31,35.72,0.0,3.97,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7578.38,7.35,0.0,0.0,19.83
4681,10.17,34.59,0.0,3.65,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7582.9,0.0,0.0,7.37,22.01
4682,10.02,33.34,0.0,3.52,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7587.42,0.0,7.34,0.0,18.71
4683,9.87,31.54,0.0,3.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7591.94,0.0,7.34,0.0,18.9
4684,9.58,28.64,0.62,3.33,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7596.46,7.35,0.0,0.0,19.68
4685,8.99,22.85,5.97,3.35,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7600.98,7.36,0.0,0.0,20.72
4686,8.7,23.83,18.86,3.41,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7605.5,0.0,7.38,0.0,23.18
4687,8.2,23.77,35.8,3.46,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7610.02,0.0,0.0,7.39,23.85
4688,8.1,23.79,50.79,3.65,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7614.54,0.0,0.0,7.4,24.41
4689,8.34,25.88,62.21,3.8,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7619.05,0.0,0.0,7.46,30.06
4690,8.71,27.39,69.09,3.88,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7623.57,0.0,0.0,7.5,33.75
4691,8.89,27.38,71.06,3.74,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7628.09,0.0,0.0,7.53,36.25
4692,8.96,26.73,68.7,3.68,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7632.61,0.0,0.0,7.55,38.22
4693,8.96,26.29,62.57,3.67,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7637.13,0.0,0.0,7.56,38.88
4694,8.97,26.39,53.66,3.63,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7641.65,0.0,0.0,7.54,37.04
4695,8.93,27.08,41.68,3.59,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7646.17,0.0,0.0,7.52,35.34
4696,8.91,27.75,27.66,3.59,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7650.69,0.0,7.52,0.0,35.89
4697,9.01,27.85,13.55,3.52,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,7655.21,0.0,7.5,0.0,33.83
