hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
1708,9.1,28.38,0.0,4.02,7.31,0.0,1.62,0.0,0.0,-0.0,-0.0,-0.0,13.11,0.0,928.01,7.68,0.0,0.0,50.42
1709,9.2,27.72,0.0,4.03,6.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,11.31,0.0,928.01,0.0,7.65,0.0,46.94
1710,9.1,26.05,7.81,4.04,0.0,0.0,0.2,0.0,0.0,-0.0,-0.0,-0.57,11.31,0.0,928.01,0.0,7.64,0.0,46.63
1711,8.94,27.37,34.71,4.14,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,11.09,0.0,928.35,7.65,0.0,0.0,47.46
1712,9.4,34.08,61.1,4.26,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,19.93,0.0,932.87,0.0,0.0,7.74,55.61
1713,8.91,32.77,80.98,4.59,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,28.76,0.0,937.39,0.0,0.0,7.75,56.24
1714,8.24,30.27,93.45,4.65,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,37.6,0.0,941.91,0.0,0.0,7.79,60.49
1715,7.64,28.09,98.49,4.5,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,46.43,0.0,946.43,0.0,0.0,7.83,63.27
1716,7.11,26.24,96.4,4.5,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,55.27,0.0,950.94,0.0,0.0,7.85,65.35
1717,6.64,24.9,87.37,4.5,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,64.1,0.0,955.46,0.0,0.0,7.84,64.55
1718,6.26,24.11,71.08,4.33,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,72.94,0.0,959.98,0.0,0.0,7.8,61.34
1719,5.96,23.04,47.78,4.16,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,81.77,0.0,964.5,0.0,7.73,0.0,54.42
1720,5.83,21.01,20.82,4.13,1.02,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,90.61,0.0,969.02,7.71,0.0,0.0,52.81
1721,6.33,24.1,1.62,4.14,9.01,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,90.61,0.0,969.02,0.0,3.63,3.99,45.21
1722,6.96,28.53,0.0,4.37,7.13,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,90.61,0.0,969.02,0.0,1.78,5.87,47.0
1723,7.42,30.15,0.0,4.71,11.69,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,90.61,0.0,969.02,7.72,0.0,0.0,53.97
1724,7.8,29.52,0.0,4.82,13.0,0.0,1.26,0.0,0.0,-0.0,-0.0,-0.0,90.61,0.0,969.02,0.0,7.75,0.0,56.4
1725,8.04,28.49,0.0,4.66,13.0,0.0,1.71,0.0,0.0,-0.0,-0.0,-0.0,89.21,0.0,969.02,0.0,7.74,0.0,55.91
1726,8.04,27.63,0.0,4.41,13.0,0.0,0.84,0.0,0.0,-0.0,-0.0,-0.0,87.3,0.0,969.02,0.0,7.72,0.0,53.93
1727,7.88,26.83,0.0,4.47,12.44,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,86.37,0.0,969.02,7.7,0.0,0.0,51.62
1728,7.72,26.08,0.0,4.17,13.0,0.0,1.09,0.0,0.0,-0.0,-0.0,-0.0,86.37,0.0,969.02,7.7,0.0,0.0,52.06
1729,7.4,24.88,0.0,3.96,8.8,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,85.16,0.0,969.02,7.62,0.0,0.0,45.03
1730,6.84,23.44,0.0,3.99,10.75,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,85.16,0.0,969.02,0.0,5.37,2.25,45.02
1731,6.12,21.53,0.0,3.83,12.33,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,85.16,0.0,969.02,0.0,7.61,0.0,43.82
1732,5.51,19.71,0.0,3.71,9.66,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,85.16,0.0,969.02,0.0,7.55,0.0,38.6
1733,5.22,18.47,0.0,3.7,13.0,0.0,1.53,0.0,0.0,-0.0,-0.0,-0.0,85.16,0.0,969.02,0.0,7.59,0.0,41.92
1734,5.05,16.93,7.25,3.78,10.09,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,83.46,0.0,969.02,7.6,0.0,0.0,43.1
1735,4.28,13.81,33.76,3.8,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-7.66,83.46,0.0,969.02,0.0,0.0,7.67,48.98
1736,3.82,14.34,60.54,3.76,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,82.35,0.0,973.54,0.0,0.0,7.73,54.82
1737,3.24,13.27,80.9,3.98,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,91.18,0.0,978.06,0.0,0.0,7.79,60.27
1738,2.36,11.23,92.97,3.98,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,100.02,0.0,982.58,0.0,0.0,7.85,65.73
1739,1.64,9.55,97.84,3.86,0.0,0.0,0.0,0.0,0.0,-9.3,-18.83,-7.66,108.85,0.0,987.1,0.0,0.0,7.86,66.68
1740,1.07,8.13,96.05,3.84,0.0,0.0,0.0,0.0,0.0,-9.3,-20.08,-7.66,117.69,16.95,991.62,0.0,0.0,7.86,66.17
1741,0.65,7.07,87.64,3.86,0.0,0.0,0.0,0.0,0.0,-9.3,-19.96,-7.66,126.52,35.02,996.14,0.0,0.0,7.81,62.3
1742,0.38,6.44,72.52,3.89,0.0,0.0,0.0,0.0,0.0,-9.3,-8.48,-7.66,135.36,52.98,1000.66,0.0,0.0,7.76,57.79
1743,0.32,6.14,50.43,3.75,0.0,0.0,0.0,0.0,0.0,-3.51,-0.0,-7.66,144.19,60.61,1005.18,7.67,0.0,0.0,49.47
1744,0.48,7.12,23.47,3.72,8.51,0.0,2.57,0.0,0.0,-0.0,-0.0,-0.0,147.53,60.61,1009.7,0.0,7.63,0.0,45.87
1745,0.9,10.69,2.25,3.7,13.0,0.0,9.3,3.44,0.0,-0.0,-0.0,-0.0,144.67,60.61,1009.7,0.0,7.61,0.0,43.27
1746,1.46,14.54,0.0,3.87,13.0,0.0,9.3,4.0,0.0,-0.0,-0.0,-0.0,134.33,56.99,1009.7,0.0,7.64,0.0,46.17
1747,1.94,16.88,0.0,4.33,13.0,0.0,9.3,5.21,0.0,-0.0,-0.0,-0.0,124.0,52.78,1009.7,0.0,7.69,0.0,50.67
1748,2.38,17.2,0.0,4.45,13.0,0.0,9.3,6.88,0.0,-0.0,-0.0,-0.0,113.67,47.3,1009.7,0.0,7.71,0.0,53.21
1749,2.49,16.44,0.0,4.37,13.0,0.0,9.3,4.72,0.0,-0.0,-0.0,-0.0,103.33,40.06,1009.7,0.0,7.68,0.0,50.33
1750,2.3,15.17,0.0,4.08,13.0,0.0,9.3,1.88,0.0,-0.0,-0.0,-0.0,93.0,35.09,1009.7,0.0,7.63,0.0,45.74
1751,1.98,13.42,0.0,4.12,13.0,0.0,9.3,2.1,0.0,-0.0,-0.0,-0.0,82.67,33.11,1009.7,0.0,7.61,0.0,43.92
1752,1.58,11.49,0.0,4.01,13.0,0.0,9.3,3.08,0.0,-0.0,-0.0,-0.0,72.33,30.9,1009.7,0.0,7.6,0.0,42.46
1753,1.18,9.41,0.0,3.79,13.0,0.0,9.3,6.64,0.0,-0.0,-0.0,-0.0,62.0,27.66,1009.7,0.0,7.61,0.0,43.33
1754,0.96,7.79,0.0,3.84,13.0,0.0,9.3,4.36,0.0,-0.0,-0.0,-0.0,51.67,20.67,1009.7,0.0,7.56,0.0,39.24
1755,1.02,7.25,0.0,3.75,13.0,0.0,9.3,7.0,0.0,-0.0,-0.0,-0.0,41.33,16.08,1009.7,0.0,7.58,0.0,41.32
1756,1.31,7.61,0.0,3.69,13.0,0.0,9.3,3.94,0.0,-0.0,-0.0,-0.0,31.0,8.71,1009.7,0.0,7.56,0.0,38.85
1757,1.76,8.57,0.0,3.68,13.0,0.0,9.3,4.08,0.0,-0.0,-0.0,-0.0,20.67,4.57,1009.7,0.0,7.57,0.0,40.39
1758,2.29,9.13,4.36,3.8,13.0,0.0,9.3,0.26,0.0,-0.0,-0.0,-0.0,10.33,0.27,1009.7,0.0,7.59,0.0,42.14
1759,2.53,7.09,23.02,4.24,7.69,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1009.7,0.0,7.62,0.0,44.58
1760,2.52,6.77,45.82,4.36,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.24,0.0,0.0,1009.7,7.74,0.0,0.0,55.23
1761,2.83,8.77,63.99,4.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,0.0,0.0,1012.2,7.8,0.0,0.0,60.75
1762,3.25,10.41,75.84,4.48,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,8.84,0.0,1016.72,0.0,0.0,7.79,60.38
1763,3.52,11.08,79.15,4.46,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,17.67,0.0,1021.24,0.0,0.0,7.83,63.9
1764,3.81,12.08,74.59,4.17,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,26.5,0.0,1025.76,0.0,7.85,0.0,65.53
1765,4.24,13.81,64.0,4.09,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,35.34,0.0,1030.28,0.0,7.83,0.0,63.46
1766,4.83,16.25,49.37,3.98,0.0,0.0,0.0,0.0,0.0,-6.93,-0.0,-7.66,44.17,0.0,1034.8,7.79,0.0,0.0,59.85
1767,5.47,18.4,31.63,3.96,0.0,0.0,0.0,0.0,0.0,-3.02,-0.0,-7.66,50.75,0.0,1039.32,7.67,0.0,0.0,48.78
1768,6.04,20.65,14.06,4.04,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.61,53.63,0.0,1043.84,0.0,7.6,0.0,43.18
1769,7.02,26.81,1.53,4.08,0.0,0.0,7.9,0.0,0.0,-0.0,-0.0,-7.66,53.63,0.0,1044.79,0.0,0.0,7.57,39.69
1770,8.2,32.3,0.0,4.36,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.19,44.84,0.0,1049.31,0.0,7.61,0.0,43.66
1771,8.89,33.7,0.0,4.79,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.8,44.84,0.0,1050.01,0.0,0.0,7.64,46.59
1772,9.18,32.98,0.0,4.69,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-4.61,44.84,0.0,1050.48,0.0,0.0,7.7,51.54
1773,9.0,31.41,0.0,4.54,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-4.53,34.51,0.0,1053.2,0.0,7.68,0.0,49.72
1774,8.67,29.79,0.0,4.14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.66,24.18,0.0,1055.87,0.0,7.59,0.0,41.95
1775,8.35,28.08,0.0,4.18,0.0,0.0,3.18,0.0,0.0,-0.0,-0.0,-7.66,24.18,0.0,1056.26,0.0,0.0,7.53,36.14
1776,8.06,26.14,0.0,4.14,0.0,0.0,0.27,0.0,0.0,-0.0,-0.0,-2.47,20.65,0.0,1060.78,0.0,0.0,7.53,36.14
1777,7.74,24.18,0.0,3.88,0.0,0.0,1.76,0.0,0.0,-0.0,-0.0,-0.4,20.35,0.0,1062.23,7.54,0.0,0.0,37.17
1778,7.48,22.71,0.0,3.8,0.0,0.0,0.25,0.0,0.0,-0.0,-0.0,-0.0,18.39,0.0,1062.46,0.0,7.51,0.0,34.24
1779,7.45,21.77,0.0,3.72,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-4.01,18.12,0.0,1062.46,0.0,7.55,0.0,38.23
1780,7.62,21.47,0.0,3.7,0.0,0.0,2.75,0.0,0.0,-0.0,-0.0,-0.0,7.78,0.0,1064.83,0.0,0.0,7.52,35.55
1781,7.88,21.62,0.0,3.71,0.0,0.0,3.57,0.0,0.0,-0.0,-0.0,-0.0,4.73,0.0,1064.83,0.0,0.0,7.53,36.77
1782,7.92,20.58,6.85,3.79,0.0,0.0,0.68,0.0,0.0,-0.0,-0.0,-0.0,0.76,0.0,1064.83,0.0,0.0,7.57,39.83
1783,7.49,17.69,31.68,4.31,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1064.83,7.63,0.0,0.0,45.67
1784,7.25,18.65,57.08,4.5,0.0,0.0,0.0,0.0,0.0,-3.31,-0.0,-7.66,0.0,0.0,1069.35,0.0,7.77,0.0,58.55
1785,7.29,20.83,75.93,4.54,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,3.14,0.0,1073.87,0.0,0.0,7.76,57.46
1786,7.28,19.91,88.7,4.47,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,11.98,0.0,1078.39,0.0,0.0,7.75,56.64
1787,6.97,18.6,93.75,4.44,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,20.81,0.0,1082.91,0.0,0.0,7.75,56.68
1788,6.82,18.32,91.52,4.33,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,29.65,0.0,1087.43,0.0,0.0,7.77,57.84
1789,6.97,19.28,83.3,4.27,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,38.48,0.0,1091.95,0.0,0.0,7.84,65.04
1790,7.46,21.39,68.67,4.15,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,47.32,0.0,1096.47,0.0,0.0,7.84,65.01
1791,8.02,23.9,47.11,3.97,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,56.15,0.0,1100.98,0.0,0.0,7.73,54.54
1792,8.44,25.19,22.72,3.86,0.0,0.0,0.0,0.0,0.0,-6.36,-0.0,-7.66,64.99,0.0,1105.5,7.64,0.0,0.0,46.18
1793,8.95,29.68,2.95,3.96,0.0,0.0,6.7,0.0,0.0,-0.0,-0.0,-7.66,71.03,0.0,1110.02,2.6,0.0,5.02,44.58
1794,9.56,35.44,0.0,4.08,0.0,0.0,4.52,0.0,0.0,-0.0,-0.0,-7.66,63.59,0.0,1114.54,0.0,7.63,0.0,45.95
1795,9.93,36.67,0.0,4.46,0.0,0.0,6.89,0.0,0.0,-0.0,-0.0,-7.66,58.57,0.0,1119.06,2.41,5.28,0.0,50.29
1796,10.01,35.66,0.0,4.48,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-7.54,50.91,0.0,1123.58,0.0,7.7,0.0,51.91
1797,9.94,34.32,0.0,4.18,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-7.27,40.57,0.0,1128.03,0.0,7.68,0.0,50.47
1798,9.84,33.08,0.0,3.89,0.0,0.0,6.46,0.0,0.0,-0.0,-0.0,-7.66,30.24,0.0,1132.32,0.0,7.63,0.0,45.61
1799,9.63,31.8,0.0,4.01,0.0,0.0,0.27,0.0,0.0,-0.0,-0.0,-7.66,23.06,0.0,1136.84,7.55,0.0,0.0,38.04
1800,9.46,30.78,0.0,3.92,0.0,0.0,1.37,0.0,0.0,-0.0,-0.0,-7.66,22.77,0.0,1141.36,0.0,0.0,7.55,37.87
1801,9.28,29.61,0.0,3.62,0.0,0.0,5.07,0.0,0.0,-0.0,-0.0,-7.66,21.25,0.0,1145.88,0.0,7.57,0.0,39.92
1802,9.23,29.19,0.0,3.39,0.0,0.0,3.82,0.0,0.0,-0.0,-0.0,-7.66,15.61,0.0,1150.4,5.48,2.07,0.0,37.98
1803,9.31,29.25,0.0,3.23,0.0,0.0,3.26,0.0,0.0,-0.0,-0.0,-7.66,11.36,0.0,1154.92,0.0,7.54,0.0,37.39
1804,9.5,29.34,0.0,3.21,0.0,0.0,4.39,0.0,0.0,-0.0,-0.0,-7.66,7.74,0.0,1159.44,0.0,7.56,0.0,38.78
1805,9.76,29.66,0.0,3.35,0.0,0.0,2.57,0.0,0.0,-0.0,-0.0,-7.66,2.86,0.0,1163.96,0.0,0.0,7.54,37.68
1806,10.04,29.73,5.08,3.56,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1168.48,0.0,0.0,7.57,40.24
1807,10.17,29.86,23.99,3.89,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1173.0,7.65,0.0,0.0,47.68
1808,10.55,38.17,44.64,4.12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1177.52,0.0,0.0,7.71,52.43
1809,10.81,41.55,59.99,4.34,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1182.04,0.0,0.0,7.73,54.44
1810,10.8,41.2,72.59,4.26,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1186.56,0.0,0.0,7.72,53.44
1811,10.72,40.24,79.97,4.19,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1191.08,0.0,0.0,7.75,56.71
1812,10.7,39.69,81.29,4.07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1195.6,0.0,0.0,7.75,56.85
1813,10.74,39.76,75.46,3.94,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1200.11,0.0,0.0,7.77,58.22
1814,10.88,40.45,61.77,3.76,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1204.63,0.0,0.0,7.75,56.35
1815,11.09,41.39,39.55,3.61,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1209.15,0.0,0.0,7.71,52.35
1816,11.22,41.32,16.58,3.6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1213.67,7.62,0.0,0.0,44.86
1817,11.4,45.69,1.59,3.67,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1218.19,0.0,0.0,7.64,46.02
1818,11.53,49.14,0.0,3.98,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1222.71,0.0,0.0,7.63,45.39
1819,11.53,48.41,0.0,4.49,0.0,0.0,0.0,0.0,0.0,-4.96,-0.0,-7.66,0.0,0.0,1227.23,7.65,0.0,0.0,46.89
1820,11.5,46.58,0.0,4.58,0.0,0.0,0.0,0.0,0.0,-7.61,-0.0,-7.66,4.71,0.0,1231.75,7.65,0.0,0.0,47.4
1821,11.51,45.87,0.0,4.39,0.0,0.0,0.0,0.0,0.0,-5.46,-0.0,-7.66,11.94,0.0,1236.27,7.66,0.0,0.0,48.65
1822,11.45,45.09,0.0,4.1,0.0,0.0,0.0,0.0,0.0,-4.38,-0.0,-7.66,17.12,0.0,1240.79,0.0,7.66,0.0,48.6
1823,11.37,43.58,0.0,4.15,0.0,0.0,0.0,0.0,0.0,-5.86,-0.0,-7.66,21.28,0.0,1245.31,0.0,7.63,0.0,45.58
1824,11.27,41.68,0.0,4.08,0.0,0.0,0.0,0.0,0.0,-7.23,-0.0,-7.66,26.86,0.0,1249.83,7.59,0.0,0.0,42.13
1825,11.16,39.67,0.0,3.74,0.0,0.0,0.0,0.0,0.0,-6.14,-0.0,-7.66,33.73,0.0,1254.35,0.0,7.58,0.0,40.76
1826,11.03,38.26,0.0,3.6,0.0,0.0,0.0,0.0,0.0,-6.41,-0.0,-7.66,39.56,0.0,1258.87,0.0,7.56,0.0,38.82
1827,11.04,38.04,0.0,3.43,0.0,0.0,0.0,0.0,0.0,-3.83,-0.0,-7.66,45.65,0.0,1263.39,0.0,0.0,7.58,41.02
1828,11.05,38.61,0.0,3.29,0.0,0.0,0.0,0.0,0.0,-8.79,-0.0,-7.66,49.28,0.0,1267.91,0.0,7.53,0.0,36.51
1829,11.14,39.21,0.0,3.33,0.0,0.0,0.0,0.0,0.0,-5.65,-0.0,-7.66,57.64,0.0,1272.42,0.0,7.57,0.0,40.38
1830,11.29,41.13,1.83,3.66,0.0,0.0,0.0,0.0,0.0,-7.29,-0.0,-7.66,63.0,0.0,1276.94,7.6,0.0,0.0,42.97
1831,11.41,45.32,9.44,4.21,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,69.92,0.0,1281.46,7.63,0.0,0.0,45.3
1832,11.63,52.14,20.86,4.49,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,78.76,0.0,1285.98,0.0,0.0,7.69,51.18
1833,11.66,53.59,31.31,4.5,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,87.59,0.0,1290.5,0.0,0.0,7.77,58.46
1834,11.62,53.24,38.96,4.35,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,96.43,0.0,1295.02,0.0,0.0,7.77,58.57
1835,11.58,52.55,43.24,4.26,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,105.26,0.0,1299.54,0.0,0.0,7.8,61.09
1836,11.55,52.19,42.03,4.07,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,114.1,0.0,1304.06,0.0,0.0,7.81,61.99
1837,11.56,52.1,38.49,3.93,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,122.93,0.0,1308.58,0.0,0.0,7.81,61.45
1838,11.59,52.16,32.54,3.79,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,131.77,0.0,1313.1,0.0,0.0,7.72,53.91
1839,11.62,51.46,21.46,3.66,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,140.6,0.0,1317.62,0.0,0.0,7.74,55.56
1840,11.53,48.88,8.92,3.6,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,149.44,0.0,1322.14,0.0,7.69,0.0,51.2
1841,11.48,49.45,0.88,3.66,0.0,0.0,0.0,0.0,0.0,-8.04,-0.0,-7.66,158.27,0.0,1326.66,7.68,0.0,0.0,49.77
1842,11.42,50.19,0.0,3.98,0.0,0.0,0.0,0.0,0.0,-8.54,-0.0,-7.66,165.91,0.0,1331.18,7.67,0.0,0.0,49.4
1843,11.4,48.47,0.0,4.55,0.0,0.0,0.0,0.0,0.0,-6.29,-0.0,-7.66,174.02,0.0,1335.7,0.0,0.0,7.68,50.48
1844,11.32,46.57,0.0,4.49,0.0,0.0,1.78,0.0,0.0,-0.0,-0.0,-7.66,180.0,0.0,1340.22,0.0,7.75,0.0,56.51
1845,11.17,45.07,0.0,4.19,0.0,0.0,3.37,0.0,0.0,-0.0,-0.0,-7.66,178.02,0.0,1344.74,0.0,0.0,7.75,56.14
1846,10.94,42.91,0.0,3.9,0.0,0.0,0.0,0.0,0.0,-1.89,-0.0,-7.66,174.27,0.0,1349.25,0.0,0.0,7.66,48.2
1847,10.75,41.07,0.0,3.93,0.0,0.0,0.0,0.0,0.0,-3.13,-0.0,-7.66,176.06,0.0,1353.77,0.0,0.0,7.62,44.96
1848,10.5,39.09,0.0,3.86,0.0,0.0,1.46,0.0,0.0,-0.0,-0.0,-7.66,179.04,0.0,1358.29,0.0,0.0,7.65,47.26
1849,10.2,36.97,0.0,3.52,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-4.54,177.42,0.0,1362.81,0.0,0.0,7.74,55.45
1850,10.12,35.93,0.0,3.27,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-6.64,167.08,0.0,1365.49,0.0,0.0,7.7,51.97
1851,10.03,34.31,0.0,3.11,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-4.06,156.75,0.0,1369.41,0.0,0.0,7.71,52.69
1852,9.93,32.46,0.0,3.1,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-2.19,146.42,0.0,1371.81,0.0,7.71,0.0,52.6
1853,9.82,31.68,0.0,3.21,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-4.24,136.08,0.0,1373.1,0.0,7.68,0.0,49.76
1854,9.8,31.33,2.43,3.58,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-4.64,125.75,0.0,1375.6,0.0,7.7,0.0,51.8
1855,9.61,31.56,12.84,4.14,0.0,0.0,0.91,0.0,0.0,-0.0,-0.0,-7.66,115.42,0.0,1378.34,0.0,0.0,7.69,51.4
1856,9.54,33.0,26.93,4.39,0.0,0.0,0.0,0.0,0.0,-4.37,-0.0,-7.66,114.4,0.0,1382.86,0.0,0.0,7.81,61.83
1857,9.68,33.79,40.55,4.4,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,118.56,0.0,1387.38,0.0,7.86,0.0,66.73
1858,9.8,33.45,51.88,4.34,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,127.39,0.0,1391.9,0.0,7.88,0.0,68.53
1859,9.89,32.59,56.41,4.24,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,136.23,0.0,1396.42,0.0,0.0,7.94,73.28
1860,9.85,31.32,56.31,4.18,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,145.06,0.0,1400.94,0.0,0.0,7.96,75.42
1861,9.75,29.86,51.87,3.94,0.0,0.0,0.0,0.0,0.0,-9.3,-1.02,-7.66,153.9,0.0,1405.46,0.0,0.0,7.96,75.96
1862,9.62,28.27,41.26,3.74,0.0,0.0,0.0,0.0,0.0,-2.13,-0.0,-7.66,162.73,0.92,1409.98,0.0,0.0,7.93,73.1
1863,9.5,26.95,26.89,3.55,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-6.85,164.76,0.92,1414.49,0.0,7.89,0.0,69.34
1864,9.37,25.45,11.96,3.53,0.0,0.0,9.3,0.0,0.0,-0.0,-0.0,-1.26,154.43,0.92,1418.53,0.0,7.77,0.0,58.34
1865,9.67,29.19,1.53,3.59,1.47,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,144.09,0.92,1419.28,0.0,0.0,7.73,54.75
1866,10.11,34.39,0.0,3.94,2.2,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,133.76,0.92,1419.28,0.0,0.0,7.79,59.94
1867,10.02,35.42,0.0,4.36,5.34,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,123.43,0.92,1419.28,0.0,0.18,7.66,64.44
1868,9.76,34.7,0.0,4.58,6.1,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,113.09,0.92,1419.28,0.0,7.84,0.0,64.44
1869,9.56,33.2,0.0,4.22,7.5,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,102.76,0.92,1419.28,0.0,7.83,0.0,63.78
1870,9.33,31.81,0.0,4.09,3.84,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,92.43,0.92,1419.28,0.0,7.77,0.0,58.37
1871,9.05,29.52,0.0,4.03,2.47,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,82.09,0.92,1419.28,0.0,7.73,0.0,54.36
1872,8.69,27.33,0.0,3.85,6.72,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,71.76,0.92,1419.28,0.0,1.47,6.28,55.89
1873,8.14,24.79,0.0,3.61,8.93,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,61.43,0.92,1419.28,0.0,7.73,0.0,54.78
1874,7.69,22.71,0.0,3.42,7.35,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,51.09,0.92,1419.28,0.0,7.68,0.0,50.48
