hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
1159,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.98
1160,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.11
1161,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.42
1162,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.52
1163,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.52
1164,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.2
1165,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.44
1166,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.14
1167,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.28
1168,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.11
1169,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.89
1170,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.02
1171,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.83
1172,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.25
1173,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.46
1174,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.32
1175,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.97
1176,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.75
1177,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.39
1178,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.97
1179,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.17
1180,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.7
1181,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.78
1182,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.12
1183,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.98
1184,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.88
1185,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.43
1186,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.63
1187,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.93
1188,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.3
1189,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.28
1190,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.69
1191,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.38
1192,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.26
1193,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.37
1194,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.72
1195,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.39
1196,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.43
1197,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.44
1198,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.84
1199,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.91
1200,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.21
1201,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.23
1202,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.19
1203,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.96
1204,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.09
1205,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.03
1206,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.13
1207,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.87
1208,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.45
1209,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.06
1210,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,68.45
1211,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,73.36
1212,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,73.61
1213,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,73.81
1214,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.71
1215,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.61
1216,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.28
1217,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.8
1218,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.23
1219,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.81
1220,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.38
1221,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.1
1222,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.5
1223,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.9
1224,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.49
1225,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.02
1226,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.57
1227,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.77
1228,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.21
1229,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.85
1230,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.94
1231,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.55
1232,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.68
1233,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,74.36
1234,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,76.24
1235,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,83.45
1236,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,87.23
1237,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,86.03
1238,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,77.51
1239,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.6
1240,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.35
1241,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.83
1242,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.1
1243,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.78
1244,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,69.67
1245,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.93
1246,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.98
1247,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.85
1248,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.02
1249,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.61
1250,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.57
1251,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.48
1252,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.82
1253,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.79
1254,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.35
1255,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.39
1256,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.78
1257,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,76.41
1258,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,73.99
1259,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,76.91
1260,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,77.0
1261,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,76.6
1262,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,73.95
1263,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.57
1264,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.25
1265,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.98
1266,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.6
1267,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.14
1268,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.84
1269,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.99
1270,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.94
1271,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.23
1272,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.35
1273,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.77
1274,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.54
1275,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.98
1276,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.96
1277,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.31
1278,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.11
1279,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.88
1280,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.02
1281,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,72.96
1282,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,76.08
1283,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,77.24
1284,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,77.11
1285,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,75.62
1286,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.31
1287,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.08
1288,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.73
1289,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.91
1290,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.56
1291,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.73
1292,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.81
1293,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.69
1294,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.41
1295,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.51
1296,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.99
1297,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.98
1298,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.08
1299,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,44.86
1300,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,44.42
1301,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,43.78
1302,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.06
1303,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.65
1304,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.88
1305,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.96
1306,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,72.65
1307,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,74.9
1308,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,74.01
1309,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,73.47
1310,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,69.46
1311,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.1
1312,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.5
1313,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.07
1314,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.23
1315,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.22
1316,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.52
1317,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.13
1318,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.88
1319,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.26
1320,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.96
1321,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.01
1322,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,44.02
1323,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,43.44
1324,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.12
1325,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,44.64
1326,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.1
1327,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.15
1328,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.64
1329,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.82
1330,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.5
1331,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.98
1332,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.51
1333,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.6
1334,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.82
1335,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.55
1336,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.28
1337,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.82
1338,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.55
1339,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.1
1340,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.97
1341,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.82
1342,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.4
1343,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.72
1344,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.85
1345,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.17
1346,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.94
1347,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.89
1348,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.89
1349,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.17
1350,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.01
1351,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.06
1352,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.57
1353,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.71
1354,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.89
1355,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.1
1356,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.37
1357,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.86
1358,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.01
1359,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.18
1360,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.5
1361,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.22
1362,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.87
1363,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.93
1364,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.78
1365,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.39
1366,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.22
1367,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.3
1368,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.66
1369,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.97
1370,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.66
1371,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.51
1372,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.56
1373,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.77
1374,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.72
1375,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.9
1376,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.37
1377,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.21
1378,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.09
1379,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.9
1380,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,68.93
1381,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,69.85
1382,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.2
1383,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.19
1384,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.77
1385,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.02
1386,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.09
1387,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.51
1388,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.27
1389,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.41
1390,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.76
1391,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.85
1392,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.53
1393,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.26
1394,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.59
1395,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.46
1396,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.12
1397,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.83
1398,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.25
1399,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.38
1400,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.05
1401,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.27
1402,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,69.76
1403,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.71
1404,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.97
1405,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,69.93
1406,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.34
1407,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.53
1408,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.67
1409,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.01
1410,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.07
1411,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.21
1412,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.75
1413,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.87
1414,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.16
1415,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.28
1416,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.45
1417,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.86
1418,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.02
1419,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.26
1420,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.06
1421,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.74
1422,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,42.11
1423,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.03
1424,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.25
1425,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.87
1426,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.11
1427,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.16
1428,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.57
1429,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.31
1430,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.94
1431,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.93
1432,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.05
1433,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.62
1434,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.27
1435,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.97
1436,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.07
1437,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.82
1438,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.67
1439,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,43.89
1440,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,40.71
1441,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,40.03
1442,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,40.03
1443,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,43.08
1444,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,42.23
1445,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,41.28
1446,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,40.88
1447,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,44.71
1448,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.53
1449,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.66
1450,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.54
1451,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.15
1452,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.09
1453,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.01
1454,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.85
1455,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.5
1456,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.21
1457,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.61
1458,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.46
1459,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.23
1460,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.26
1461,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.1
1462,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.22
1463,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,44.21
1464,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,40.07
1465,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,42.43
1466,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,43.68
1467,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.27
1468,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.55
1469,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,43.74
1470,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.22
1471,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.55
1472,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.02
1473,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.56
1474,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.46
1475,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.39
1476,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.25
1477,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.84
1478,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.52
1479,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.82
1480,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.55
1481,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.36
